interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,demand
2026-06-17T11:30:00-05:00,2026-06-17 16:30:00+00:00,2026-06-17T11:45:00-05:00,2026-06-17 16:45:00+00:00,67601.7266
2026-06-17T11:45:00-05:00,2026-06-17 16:45:00+00:00,2026-06-17T12:00:00-05:00,2026-06-17 17:00:00+00:00,68474.3594
2026-06-17T12:00:00-05:00,2026-06-17 17:00:00+00:00,2026-06-17T12:15:00-05:00,2026-06-17 17:15:00+00:00,69485.4583
2026-06-17T12:15:00-05:00,2026-06-17 17:15:00+00:00,2026-06-17T12:30:00-05:00,2026-06-17 17:30:00+00:00,70381.9688
2026-06-17T12:30:00-05:00,2026-06-17 17:30:00+00:00,2026-06-17T12:45:00-05:00,2026-06-17 17:45:00+00:00,71145.4635
2026-06-17T12:45:00-05:00,2026-06-17 17:45:00+00:00,2026-06-17T13:00:00-05:00,2026-06-17 18:00:00+00:00,71943.75
2026-06-17T13:00:00-05:00,2026-06-17 18:00:00+00:00,2026-06-17T13:15:00-05:00,2026-06-17 18:15:00+00:00,72961.0964
2026-06-17T13:15:00-05:00,2026-06-17 18:15:00+00:00,2026-06-17T13:30:00-05:00,2026-06-17 18:30:00+00:00,73665.9557
2026-06-17T13:30:00-05:00,2026-06-17 18:30:00+00:00,2026-06-17T13:45:00-05:00,2026-06-17 18:45:00+00:00,74550.5052
2026-06-17T13:45:00-05:00,2026-06-17 18:45:00+00:00,2026-06-17T14:00:00-05:00,2026-06-17 19:00:00+00:00,75093.1458
2026-06-17T14:00:00-05:00,2026-06-17 19:00:00+00:00,2026-06-17T14:15:00-05:00,2026-06-17 19:15:00+00:00,75661.0755
2026-06-17T14:15:00-05:00,2026-06-17 19:15:00+00:00,2026-06-17T14:30:00-05:00,2026-06-17 19:30:00+00:00,76578.0729
2026-06-17T14:30:00-05:00,2026-06-17 19:30:00+00:00,2026-06-17T14:45:00-05:00,2026-06-17 19:45:00+00:00,76959.1953
2026-06-17T14:45:00-05:00,2026-06-17 19:45:00+00:00,2026-06-17T15:00:00-05:00,2026-06-17 20:00:00+00:00,77372.0104
2026-06-17T15:00:00-05:00,2026-06-17 20:00:00+00:00,2026-06-17T15:15:00-05:00,2026-06-17 20:15:00+00:00,77507.974
2026-06-17T15:15:00-05:00,2026-06-17 20:15:00+00:00,2026-06-17T15:30:00-05:00,2026-06-17 20:30:00+00:00,77764.8203
2026-06-17T15:30:00-05:00,2026-06-17 20:30:00+00:00,2026-06-17T15:45:00-05:00,2026-06-17 20:45:00+00:00,77453.1797
2026-06-17T15:45:00-05:00,2026-06-17 20:45:00+00:00,2026-06-17T16:00:00-05:00,2026-06-17 21:00:00+00:00,77756.0755
2026-06-17T16:00:00-05:00,2026-06-17 21:00:00+00:00,2026-06-17T16:15:00-05:00,2026-06-17 21:15:00+00:00,77970.4661
2026-06-17T16:15:00-05:00,2026-06-17 21:15:00+00:00,2026-06-17T16:30:00-05:00,2026-06-17 21:30:00+00:00,78374.1016
2026-06-17T16:30:00-05:00,2026-06-17 21:30:00+00:00,2026-06-17T16:45:00-05:00,2026-06-17 21:45:00+00:00,78268.5625
2026-06-17T16:45:00-05:00,2026-06-17 21:45:00+00:00,2026-06-17T17:00:00-05:00,2026-06-17 22:00:00+00:00,78306.3776
2026-06-17T17:00:00-05:00,2026-06-17 22:00:00+00:00,2026-06-17T17:15:00-05:00,2026-06-17 22:15:00+00:00,78223.6927
2026-06-17T17:15:00-05:00,2026-06-17 22:15:00+00:00,2026-06-17T17:30:00-05:00,2026-06-17 22:30:00+00:00,78373.3203
2026-06-17T17:30:00-05:00,2026-06-17 22:30:00+00:00,2026-06-17T17:45:00-05:00,2026-06-17 22:45:00+00:00,78392.1901
2026-06-17T17:45:00-05:00,2026-06-17 22:45:00+00:00,2026-06-17T18:00:00-05:00,2026-06-17 23:00:00+00:00,78124.3984
2026-06-17T18:00:00-05:00,2026-06-17 23:00:00+00:00,2026-06-17T18:15:00-05:00,2026-06-17 23:15:00+00:00,77968.1875
2026-06-17T18:15:00-05:00,2026-06-17 23:15:00+00:00,2026-06-17T18:30:00-05:00,2026-06-17 23:30:00+00:00,77981.0469
2026-06-17T18:30:00-05:00,2026-06-17 23:30:00+00:00,2026-06-17T18:45:00-05:00,2026-06-17 23:45:00+00:00,77825.0156
2026-06-17T18:45:00-05:00,2026-06-17 23:45:00+00:00,2026-06-17T19:00:00-05:00,2026-06-18 00:00:00+00:00,77719.1328
2026-06-17T19:00:00-05:00,2026-06-18 00:00:00+00:00,2026-06-17T19:15:00-05:00,2026-06-18 00:15:00+00:00,77307.2891
2026-06-17T19:15:00-05:00,2026-06-18 00:15:00+00:00,2026-06-17T19:30:00-05:00,2026-06-18 00:30:00+00:00,76991.9948
2026-06-17T19:30:00-05:00,2026-06-18 00:30:00+00:00,2026-06-17T19:45:00-05:00,2026-06-18 00:45:00+00:00,76484.4479
2026-06-17T19:45:00-05:00,2026-06-18 00:45:00+00:00,2026-06-17T20:00:00-05:00,2026-06-18 01:00:00+00:00,75808.8151
2026-06-17T20:00:00-05:00,2026-06-18 01:00:00+00:00,2026-06-17T20:15:00-05:00,2026-06-18 01:15:00+00:00,75109.1068
2026-06-17T20:15:00-05:00,2026-06-18 01:15:00+00:00,2026-06-17T20:30:00-05:00,2026-06-18 01:30:00+00:00,74490.6172
2026-06-17T20:30:00-05:00,2026-06-18 01:30:00+00:00,2026-06-17T20:45:00-05:00,2026-06-18 01:45:00+00:00,74083.9531
2026-06-17T20:45:00-05:00,2026-06-18 01:45:00+00:00,2026-06-17T21:00:00-05:00,2026-06-18 02:00:00+00:00,73802.6016
2026-06-17T21:00:00-05:00,2026-06-18 02:00:00+00:00,2026-06-17T21:15:00-05:00,2026-06-18 02:15:00+00:00,73489.2031
2026-06-17T21:15:00-05:00,2026-06-18 02:15:00+00:00,2026-06-17T21:30:00-05:00,2026-06-18 02:30:00+00:00,72898.0234
2026-06-17T21:30:00-05:00,2026-06-18 02:30:00+00:00,2026-06-17T21:45:00-05:00,2026-06-18 02:45:00+00:00,72217.3958
2026-06-17T21:45:00-05:00,2026-06-18 02:45:00+00:00,2026-06-17T22:00:00-05:00,2026-06-18 03:00:00+00:00,71569.6302
2026-06-17T22:00:00-05:00,2026-06-18 03:00:00+00:00,2026-06-17T22:15:00-05:00,2026-06-18 03:15:00+00:00,70510.2031
2026-06-17T22:15:00-05:00,2026-06-18 03:15:00+00:00,2026-06-17T22:30:00-05:00,2026-06-18 03:30:00+00:00,69553.2604
2026-06-17T22:30:00-05:00,2026-06-18 03:30:00+00:00,2026-06-17T22:45:00-05:00,2026-06-18 03:45:00+00:00,68414.7057
2026-06-17T22:45:00-05:00,2026-06-18 03:45:00+00:00,2026-06-17T23:00:00-05:00,2026-06-18 04:00:00+00:00,67478.599
2026-06-17T23:00:00-05:00,2026-06-18 04:00:00+00:00,2026-06-17T23:15:00-05:00,2026-06-18 04:15:00+00:00,66520.4453
2026-06-17T23:15:00-05:00,2026-06-18 04:15:00+00:00,2026-06-17T23:30:00-05:00,2026-06-18 04:30:00+00:00,65681.7695
2026-06-17T23:30:00-05:00,2026-06-18 04:30:00+00:00,2026-06-17T23:45:00-05:00,2026-06-18 04:45:00+00:00,64562.7786
2026-06-17T23:45:00-05:00,2026-06-18 04:45:00+00:00,2026-06-18T00:00:00-05:00,2026-06-18 05:00:00+00:00,63546.4753
2026-06-18T00:00:00-05:00,2026-06-18 05:00:00+00:00,2026-06-18T00:15:00-05:00,2026-06-18 05:15:00+00:00,62570.1706
2026-06-18T00:15:00-05:00,2026-06-18 05:15:00+00:00,2026-06-18T00:30:00-05:00,2026-06-18 05:30:00+00:00,61917.668
2026-06-18T00:30:00-05:00,2026-06-18 05:30:00+00:00,2026-06-18T00:45:00-05:00,2026-06-18 05:45:00+00:00,61016.349
2026-06-18T00:45:00-05:00,2026-06-18 05:45:00+00:00,2026-06-18T01:00:00-05:00,2026-06-18 06:00:00+00:00,60142.2201
2026-06-18T01:00:00-05:00,2026-06-18 06:00:00+00:00,2026-06-18T01:15:00-05:00,2026-06-18 06:15:00+00:00,59482.1133
2026-06-18T01:15:00-05:00,2026-06-18 06:15:00+00:00,2026-06-18T01:30:00-05:00,2026-06-18 06:30:00+00:00,58818.5169
2026-06-18T01:30:00-05:00,2026-06-18 06:30:00+00:00,2026-06-18T01:45:00-05:00,2026-06-18 06:45:00+00:00,58255.2682
2026-06-18T01:45:00-05:00,2026-06-18 06:45:00+00:00,2026-06-18T02:00:00-05:00,2026-06-18 07:00:00+00:00,57636.3346
2026-06-18T02:00:00-05:00,2026-06-18 07:00:00+00:00,2026-06-18T02:15:00-05:00,2026-06-18 07:15:00+00:00,57141.2995
2026-06-18T02:15:00-05:00,2026-06-18 07:15:00+00:00,2026-06-18T02:30:00-05:00,2026-06-18 07:30:00+00:00,56729.2826
2026-06-18T02:30:00-05:00,2026-06-18 07:30:00+00:00,2026-06-18T02:45:00-05:00,2026-06-18 07:45:00+00:00,56406.3529
2026-06-18T02:45:00-05:00,2026-06-18 07:45:00+00:00,2026-06-18T03:00:00-05:00,2026-06-18 08:00:00+00:00,55883.0924
2026-06-18T03:00:00-05:00,2026-06-18 08:00:00+00:00,2026-06-18T03:15:00-05:00,2026-06-18 08:15:00+00:00,55790.1107
2026-06-18T03:15:00-05:00,2026-06-18 08:15:00+00:00,2026-06-18T03:30:00-05:00,2026-06-18 08:30:00+00:00,55528.6654
2026-06-18T03:30:00-05:00,2026-06-18 08:30:00+00:00,2026-06-18T03:45:00-05:00,2026-06-18 08:45:00+00:00,55347.4583
2026-06-18T03:45:00-05:00,2026-06-18 08:45:00+00:00,2026-06-18T04:00:00-05:00,2026-06-18 09:00:00+00:00,55199.0716
2026-06-18T04:00:00-05:00,2026-06-18 09:00:00+00:00,2026-06-18T04:15:00-05:00,2026-06-18 09:15:00+00:00,55326.7656
2026-06-18T04:15:00-05:00,2026-06-18 09:15:00+00:00,2026-06-18T04:30:00-05:00,2026-06-18 09:30:00+00:00,55416.2305
2026-06-18T04:30:00-05:00,2026-06-18 09:30:00+00:00,2026-06-18T04:45:00-05:00,2026-06-18 09:45:00+00:00,55461.4466
2026-06-18T04:45:00-05:00,2026-06-18 09:45:00+00:00,2026-06-18T05:00:00-05:00,2026-06-18 10:00:00+00:00,55557.8542
2026-06-18T05:00:00-05:00,2026-06-18 10:00:00+00:00,2026-06-18T05:15:00-05:00,2026-06-18 10:15:00+00:00,55808.8685
2026-06-18T05:15:00-05:00,2026-06-18 10:15:00+00:00,2026-06-18T05:30:00-05:00,2026-06-18 10:30:00+00:00,56276.7435
2026-06-18T05:30:00-05:00,2026-06-18 10:30:00+00:00,2026-06-18T05:45:00-05:00,2026-06-18 10:45:00+00:00,56590.6536
2026-06-18T05:45:00-05:00,2026-06-18 10:45:00+00:00,2026-06-18T06:00:00-05:00,2026-06-18 11:00:00+00:00,56699.9453
2026-06-18T06:00:00-05:00,2026-06-18 11:00:00+00:00,2026-06-18T06:15:00-05:00,2026-06-18 11:15:00+00:00,57106.1289
2026-06-18T06:15:00-05:00,2026-06-18 11:15:00+00:00,2026-06-18T06:30:00-05:00,2026-06-18 11:30:00+00:00,57390.8451
2026-06-18T06:30:00-05:00,2026-06-18 11:30:00+00:00,2026-06-18T06:45:00-05:00,2026-06-18 11:45:00+00:00,57331.5716
2026-06-18T06:45:00-05:00,2026-06-18 11:45:00+00:00,2026-06-18T07:00:00-05:00,2026-06-18 12:00:00+00:00,57346.4766
2026-06-18T07:00:00-05:00,2026-06-18 12:00:00+00:00,2026-06-18T07:15:00-05:00,2026-06-18 12:15:00+00:00,57700.319
2026-06-18T07:15:00-05:00,2026-06-18 12:15:00+00:00,2026-06-18T07:30:00-05:00,2026-06-18 12:30:00+00:00,58353.431
2026-06-18T07:30:00-05:00,2026-06-18 12:30:00+00:00,2026-06-18T07:45:00-05:00,2026-06-18 12:45:00+00:00,59169.849
2026-06-18T07:45:00-05:00,2026-06-18 12:45:00+00:00,2026-06-18T08:00:00-05:00,2026-06-18 13:00:00+00:00,59955.4336
2026-06-18T08:00:00-05:00,2026-06-18 13:00:00+00:00,2026-06-18T08:15:00-05:00,2026-06-18 13:15:00+00:00,60596.3008
2026-06-18T08:15:00-05:00,2026-06-18 13:15:00+00:00,2026-06-18T08:30:00-05:00,2026-06-18 13:30:00+00:00,61559.5964
2026-06-18T08:30:00-05:00,2026-06-18 13:30:00+00:00,2026-06-18T08:45:00-05:00,2026-06-18 13:45:00+00:00,62221.6602
2026-06-18T08:45:00-05:00,2026-06-18 13:45:00+00:00,2026-06-18T09:00:00-05:00,2026-06-18 14:00:00+00:00,62867.9818
2026-06-18T09:00:00-05:00,2026-06-18 14:00:00+00:00,2026-06-18T09:15:00-05:00,2026-06-18 14:15:00+00:00,63824.3958
2026-06-18T09:15:00-05:00,2026-06-18 14:15:00+00:00,2026-06-18T09:30:00-05:00,2026-06-18 14:30:00+00:00,65013.1641
2026-06-18T09:30:00-05:00,2026-06-18 14:30:00+00:00,2026-06-18T09:45:00-05:00,2026-06-18 14:45:00+00:00,66101.7917
2026-06-18T09:45:00-05:00,2026-06-18 14:45:00+00:00,2026-06-18T10:00:00-05:00,2026-06-18 15:00:00+00:00,66927.9688
2026-06-18T10:00:00-05:00,2026-06-18 15:00:00+00:00,2026-06-18T10:15:00-05:00,2026-06-18 15:15:00+00:00,67954.2474
2026-06-18T10:15:00-05:00,2026-06-18 15:15:00+00:00,2026-06-18T10:30:00-05:00,2026-06-18 15:30:00+00:00,69110.5677
2026-06-18T10:30:00-05:00,2026-06-18 15:30:00+00:00,2026-06-18T10:45:00-05:00,2026-06-18 15:45:00+00:00,70330.9349
2026-06-18T10:45:00-05:00,2026-06-18 15:45:00+00:00,2026-06-18T11:00:00-05:00,2026-06-18 16:00:00+00:00,71467.6536
2026-06-18T11:00:00-05:00,2026-06-18 16:00:00+00:00,2026-06-18T11:15:00-05:00,2026-06-18 16:15:00+00:00,72586.8333
2026-06-18T11:15:00-05:00,2026-06-18 16:15:00+00:00,2026-06-18T11:30:00-05:00,2026-06-18 16:30:00+00:00,73631.6797
2026-06-18T11:30:00-05:00,2026-06-18 16:30:00+00:00,2026-06-18T11:45:00-05:00,2026-06-18 16:45:00+00:00,74661.138
2026-06-18T11:45:00-05:00,2026-06-18 16:45:00+00:00,2026-06-18T12:00:00-05:00,2026-06-18 17:00:00+00:00,75631.2943
2026-06-18T12:00:00-05:00,2026-06-18 17:00:00+00:00,2026-06-18T12:15:00-05:00,2026-06-18 17:15:00+00:00,76702.3802
2026-06-18T12:15:00-05:00,2026-06-18 17:15:00+00:00,2026-06-18T12:30:00-05:00,2026-06-18 17:30:00+00:00,77464.1354
2026-06-18T12:30:00-05:00,2026-06-18 17:30:00+00:00,2026-06-18T12:45:00-05:00,2026-06-18 17:45:00+00:00,78089.8281
2026-06-18T12:45:00-05:00,2026-06-18 17:45:00+00:00,2026-06-18T13:00:00-05:00,2026-06-18 18:00:00+00:00,78780.3516
2026-06-18T13:00:00-05:00,2026-06-18 18:00:00+00:00,2026-06-18T13:15:00-05:00,2026-06-18 18:15:00+00:00,79042.901
2026-06-18T13:15:00-05:00,2026-06-18 18:15:00+00:00,2026-06-18T13:30:00-05:00,2026-06-18 18:30:00+00:00,79739.1563
2026-06-18T13:30:00-05:00,2026-06-18 18:30:00+00:00,2026-06-18T13:45:00-05:00,2026-06-18 18:45:00+00:00,79958.474
2026-06-18T13:45:00-05:00,2026-06-18 18:45:00+00:00,2026-06-18T14:00:00-05:00,2026-06-18 19:00:00+00:00,80559.7318
2026-06-18T14:00:00-05:00,2026-06-18 19:00:00+00:00,2026-06-18T14:15:00-05:00,2026-06-18 19:15:00+00:00,80970.1198
2026-06-18T14:15:00-05:00,2026-06-18 19:15:00+00:00,2026-06-18T14:30:00-05:00,2026-06-18 19:30:00+00:00,81462.8125
2026-06-18T14:30:00-05:00,2026-06-18 19:30:00+00:00,2026-06-18T14:45:00-05:00,2026-06-18 19:45:00+00:00,81685.2839
2026-06-18T14:45:00-05:00,2026-06-18 19:45:00+00:00,2026-06-18T15:00:00-05:00,2026-06-18 20:00:00+00:00,81920.7682
2026-06-18T15:00:00-05:00,2026-06-18 20:00:00+00:00,2026-06-18T15:15:00-05:00,2026-06-18 20:15:00+00:00,82081.5026
2026-06-18T15:15:00-05:00,2026-06-18 20:15:00+00:00,2026-06-18T15:30:00-05:00,2026-06-18 20:30:00+00:00,82383.7995
2026-06-18T15:30:00-05:00,2026-06-18 20:30:00+00:00,2026-06-18T15:45:00-05:00,2026-06-18 20:45:00+00:00,82666.3984
2026-06-18T15:45:00-05:00,2026-06-18 20:45:00+00:00,2026-06-18T16:00:00-05:00,2026-06-18 21:00:00+00:00,82673.9349
2026-06-18T16:00:00-05:00,2026-06-18 21:00:00+00:00,2026-06-18T16:15:00-05:00,2026-06-18 21:15:00+00:00,82494.8594
2026-06-18T16:15:00-05:00,2026-06-18 21:15:00+00:00,2026-06-18T16:30:00-05:00,2026-06-18 21:30:00+00:00,82578.2292
2026-06-18T16:30:00-05:00,2026-06-18 21:30:00+00:00,2026-06-18T16:45:00-05:00,2026-06-18 21:45:00+00:00,82639.9375
2026-06-18T16:45:00-05:00,2026-06-18 21:45:00+00:00,2026-06-18T17:00:00-05:00,2026-06-18 22:00:00+00:00,82650.5547
2026-06-18T17:00:00-05:00,2026-06-18 22:00:00+00:00,2026-06-18T17:15:00-05:00,2026-06-18 22:15:00+00:00,82454.4922
2026-06-18T17:15:00-05:00,2026-06-18 22:15:00+00:00,2026-06-18T17:30:00-05:00,2026-06-18 22:30:00+00:00,82370.4531
2026-06-18T17:30:00-05:00,2026-06-18 22:30:00+00:00,2026-06-18T17:45:00-05:00,2026-06-18 22:45:00+00:00,82077.8333
2026-06-18T17:45:00-05:00,2026-06-18 22:45:00+00:00,2026-06-18T18:00:00-05:00,2026-06-18 23:00:00+00:00,82069.2135
2026-06-18T18:00:00-05:00,2026-06-18 23:00:00+00:00,2026-06-18T18:15:00-05:00,2026-06-18 23:15:00+00:00,82060.2266
2026-06-18T18:15:00-05:00,2026-06-18 23:15:00+00:00,2026-06-18T18:30:00-05:00,2026-06-18 23:30:00+00:00,82294.1458
2026-06-18T18:30:00-05:00,2026-06-18 23:30:00+00:00,2026-06-18T18:45:00-05:00,2026-06-18 23:45:00+00:00,81972.8099
2026-06-18T18:45:00-05:00,2026-06-18 23:45:00+00:00,2026-06-18T19:00:00-05:00,2026-06-19 00:00:00+00:00,81903.9844
2026-06-18T19:00:00-05:00,2026-06-19 00:00:00+00:00,2026-06-18T19:15:00-05:00,2026-06-19 00:15:00+00:00,81854.3203
2026-06-18T19:15:00-05:00,2026-06-19 00:15:00+00:00,2026-06-18T19:30:00-05:00,2026-06-19 00:30:00+00:00,81455.3932
2026-06-18T19:30:00-05:00,2026-06-19 00:30:00+00:00,2026-06-18T19:45:00-05:00,2026-06-19 00:45:00+00:00,81051.474
2026-06-18T19:45:00-05:00,2026-06-19 00:45:00+00:00,2026-06-18T20:00:00-05:00,2026-06-19 01:00:00+00:00,80296.2292
2026-06-18T20:00:00-05:00,2026-06-19 01:00:00+00:00,2026-06-18T20:15:00-05:00,2026-06-19 01:15:00+00:00,79772.8307
2026-06-18T20:15:00-05:00,2026-06-19 01:15:00+00:00,2026-06-18T20:30:00-05:00,2026-06-19 01:30:00+00:00,79146.4844
2026-06-18T20:30:00-05:00,2026-06-19 01:30:00+00:00,2026-06-18T20:45:00-05:00,2026-06-19 01:45:00+00:00,78813.5677
2026-06-18T20:45:00-05:00,2026-06-19 01:45:00+00:00,2026-06-18T21:00:00-05:00,2026-06-19 02:00:00+00:00,78497.2344
2026-06-18T21:00:00-05:00,2026-06-19 02:00:00+00:00,2026-06-18T21:15:00-05:00,2026-06-19 02:15:00+00:00,78062.0052
2026-06-18T21:15:00-05:00,2026-06-19 02:15:00+00:00,2026-06-18T21:30:00-05:00,2026-06-19 02:30:00+00:00,77354.25
2026-06-18T21:30:00-05:00,2026-06-19 02:30:00+00:00,2026-06-18T21:45:00-05:00,2026-06-19 02:45:00+00:00,76479.1927
2026-06-18T21:45:00-05:00,2026-06-19 02:45:00+00:00,2026-06-18T22:00:00-05:00,2026-06-19 03:00:00+00:00,75607.901
2026-06-18T22:00:00-05:00,2026-06-19 03:00:00+00:00,2026-06-18T22:15:00-05:00,2026-06-19 03:15:00+00:00,74804.0495
2026-06-18T22:15:00-05:00,2026-06-19 03:15:00+00:00,2026-06-18T22:30:00-05:00,2026-06-19 03:30:00+00:00,73881.026
2026-06-18T22:30:00-05:00,2026-06-19 03:30:00+00:00,2026-06-18T22:45:00-05:00,2026-06-19 03:45:00+00:00,72934.8229
2026-06-18T22:45:00-05:00,2026-06-19 03:45:00+00:00,2026-06-18T23:00:00-05:00,2026-06-19 04:00:00+00:00,72020.4036
2026-06-18T23:00:00-05:00,2026-06-19 04:00:00+00:00,2026-06-18T23:15:00-05:00,2026-06-19 04:15:00+00:00,71012.0026
2026-06-18T23:15:00-05:00,2026-06-19 04:15:00+00:00,2026-06-18T23:30:00-05:00,2026-06-19 04:30:00+00:00,69735.4349
2026-06-18T23:30:00-05:00,2026-06-19 04:30:00+00:00,2026-06-18T23:45:00-05:00,2026-06-19 04:45:00+00:00,68689.7448
2026-06-18T23:45:00-05:00,2026-06-19 04:45:00+00:00,2026-06-19T00:00:00-05:00,2026-06-19 05:00:00+00:00,67881.4609
2026-06-19T00:00:00-05:00,2026-06-19 05:00:00+00:00,2026-06-19T00:15:00-05:00,2026-06-19 05:15:00+00:00,66675.138
2026-06-19T00:15:00-05:00,2026-06-19 05:15:00+00:00,2026-06-19T00:30:00-05:00,2026-06-19 05:30:00+00:00,65769.181
2026-06-19T00:30:00-05:00,2026-06-19 05:30:00+00:00,2026-06-19T00:45:00-05:00,2026-06-19 05:45:00+00:00,64999.9583
2026-06-19T00:45:00-05:00,2026-06-19 05:45:00+00:00,2026-06-19T01:00:00-05:00,2026-06-19 06:00:00+00:00,64395.0508
2026-06-19T01:00:00-05:00,2026-06-19 06:00:00+00:00,2026-06-19T01:15:00-05:00,2026-06-19 06:15:00+00:00,63503.8034
2026-06-19T01:15:00-05:00,2026-06-19 06:15:00+00:00,2026-06-19T01:30:00-05:00,2026-06-19 06:30:00+00:00,62988.9141
2026-06-19T01:30:00-05:00,2026-06-19 06:30:00+00:00,2026-06-19T01:45:00-05:00,2026-06-19 06:45:00+00:00,62381.7669
2026-06-19T01:45:00-05:00,2026-06-19 06:45:00+00:00,2026-06-19T02:00:00-05:00,2026-06-19 07:00:00+00:00,61780.3841
2026-06-19T02:00:00-05:00,2026-06-19 07:00:00+00:00,2026-06-19T02:15:00-05:00,2026-06-19 07:15:00+00:00,61243.276
2026-06-19T02:15:00-05:00,2026-06-19 07:15:00+00:00,2026-06-19T02:30:00-05:00,2026-06-19 07:30:00+00:00,60832.0677
2026-06-19T02:30:00-05:00,2026-06-19 07:30:00+00:00,2026-06-19T02:45:00-05:00,2026-06-19 07:45:00+00:00,60353.6133
2026-06-19T02:45:00-05:00,2026-06-19 07:45:00+00:00,2026-06-19T03:00:00-05:00,2026-06-19 08:00:00+00:00,59994.2656
2026-06-19T03:00:00-05:00,2026-06-19 08:00:00+00:00,2026-06-19T03:15:00-05:00,2026-06-19 08:15:00+00:00,59755.9466
2026-06-19T03:15:00-05:00,2026-06-19 08:15:00+00:00,2026-06-19T03:30:00-05:00,2026-06-19 08:30:00+00:00,59449.0273
2026-06-19T03:30:00-05:00,2026-06-19 08:30:00+00:00,2026-06-19T03:45:00-05:00,2026-06-19 08:45:00+00:00,59294.2565
2026-06-19T03:45:00-05:00,2026-06-19 08:45:00+00:00,2026-06-19T04:00:00-05:00,2026-06-19 09:00:00+00:00,58945.3451
2026-06-19T04:00:00-05:00,2026-06-19 09:00:00+00:00,2026-06-19T04:15:00-05:00,2026-06-19 09:15:00+00:00,58908.3047
2026-06-19T04:15:00-05:00,2026-06-19 09:15:00+00:00,2026-06-19T04:30:00-05:00,2026-06-19 09:30:00+00:00,58791.9779
2026-06-19T04:30:00-05:00,2026-06-19 09:30:00+00:00,2026-06-19T04:45:00-05:00,2026-06-19 09:45:00+00:00,58668.556
2026-06-19T04:45:00-05:00,2026-06-19 09:45:00+00:00,2026-06-19T05:00:00-05:00,2026-06-19 10:00:00+00:00,58569.0859
2026-06-19T05:00:00-05:00,2026-06-19 10:00:00+00:00,2026-06-19T05:15:00-05:00,2026-06-19 10:15:00+00:00,58891.0039
2026-06-19T05:15:00-05:00,2026-06-19 10:15:00+00:00,2026-06-19T05:30:00-05:00,2026-06-19 10:30:00+00:00,59226.6667
2026-06-19T05:30:00-05:00,2026-06-19 10:30:00+00:00,2026-06-19T05:45:00-05:00,2026-06-19 10:45:00+00:00,59414.9609
2026-06-19T05:45:00-05:00,2026-06-19 10:45:00+00:00,2026-06-19T06:00:00-05:00,2026-06-19 11:00:00+00:00,59600.1094
2026-06-19T06:00:00-05:00,2026-06-19 11:00:00+00:00,2026-06-19T06:15:00-05:00,2026-06-19 11:15:00+00:00,59581.2096
2026-06-19T06:15:00-05:00,2026-06-19 11:15:00+00:00,2026-06-19T06:30:00-05:00,2026-06-19 11:30:00+00:00,59982.9974
2026-06-19T06:30:00-05:00,2026-06-19 11:30:00+00:00,2026-06-19T06:45:00-05:00,2026-06-19 11:45:00+00:00,59903.2578
2026-06-19T06:45:00-05:00,2026-06-19 11:45:00+00:00,2026-06-19T07:00:00-05:00,2026-06-19 12:00:00+00:00,59664.1146
2026-06-19T07:00:00-05:00,2026-06-19 12:00:00+00:00,2026-06-19T07:15:00-05:00,2026-06-19 12:15:00+00:00,59520.8229
2026-06-19T07:15:00-05:00,2026-06-19 12:15:00+00:00,2026-06-19T07:30:00-05:00,2026-06-19 12:30:00+00:00,59550.7057
2026-06-19T07:30:00-05:00,2026-06-19 12:30:00+00:00,2026-06-19T07:45:00-05:00,2026-06-19 12:45:00+00:00,59518.8906
2026-06-19T07:45:00-05:00,2026-06-19 12:45:00+00:00,2026-06-19T08:00:00-05:00,2026-06-19 13:00:00+00:00,59764.0013
2026-06-19T08:00:00-05:00,2026-06-19 13:00:00+00:00,2026-06-19T08:15:00-05:00,2026-06-19 13:15:00+00:00,59932.5313
2026-06-19T08:15:00-05:00,2026-06-19 13:15:00+00:00,2026-06-19T08:30:00-05:00,2026-06-19 13:30:00+00:00,60299.194
2026-06-19T08:30:00-05:00,2026-06-19 13:30:00+00:00,2026-06-19T08:45:00-05:00,2026-06-19 13:45:00+00:00,60671.1068
2026-06-19T08:45:00-05:00,2026-06-19 13:45:00+00:00,2026-06-19T09:00:00-05:00,2026-06-19 14:00:00+00:00,61350.0833
2026-06-19T09:00:00-05:00,2026-06-19 14:00:00+00:00,2026-06-19T09:15:00-05:00,2026-06-19 14:15:00+00:00,62067.5794
2026-06-19T09:15:00-05:00,2026-06-19 14:15:00+00:00,2026-06-19T09:30:00-05:00,2026-06-19 14:30:00+00:00,62614.7435
2026-06-19T09:30:00-05:00,2026-06-19 14:30:00+00:00,2026-06-19T09:45:00-05:00,2026-06-19 14:45:00+00:00,62898.888
2026-06-19T09:45:00-05:00,2026-06-19 14:45:00+00:00,2026-06-19T10:00:00-05:00,2026-06-19 15:00:00+00:00,63542.0208
2026-06-19T10:00:00-05:00,2026-06-19 15:00:00+00:00,2026-06-19T10:15:00-05:00,2026-06-19 15:15:00+00:00,64063.8112
2026-06-19T10:15:00-05:00,2026-06-19 15:15:00+00:00,2026-06-19T10:30:00-05:00,2026-06-19 15:30:00+00:00,64634.4818
2026-06-19T10:30:00-05:00,2026-06-19 15:30:00+00:00,2026-06-19T10:45:00-05:00,2026-06-19 15:45:00+00:00,65022.6914
