datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
9/5/2025 8:00:00 PM,9/5/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1671.664,True
9/5/2025 9:00:00 PM,9/5/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1754.030,True
9/5/2025 10:00:00 PM,9/5/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1736.612,True
9/5/2025 11:00:00 PM,9/5/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1683.965,True
9/6/2025 12:00:00 AM,9/5/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1610.937,True
9/6/2025 1:00:00 AM,9/5/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1510.066,True
9/6/2025 2:00:00 AM,9/5/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1422.912,True
9/6/2025 3:00:00 AM,9/5/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1313.009,True
9/6/2025 4:00:00 AM,9/6/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1209.869,True
9/6/2025 5:00:00 AM,9/6/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1129.274,True
9/6/2025 6:00:00 AM,9/6/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1075.454,True
9/6/2025 7:00:00 AM,9/6/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1039.635,True
9/6/2025 8:00:00 AM,9/6/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1020.942,True
9/6/2025 9:00:00 AM,9/6/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,1029.271,True
9/6/2025 10:00:00 AM,9/6/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1044.264,True
9/6/2025 11:00:00 AM,9/6/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1069.139,True
9/6/2025 12:00:00 PM,9/6/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1136.301,True
9/6/2025 1:00:00 PM,9/6/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1199.692,True
9/6/2025 2:00:00 PM,9/6/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1258.364,True
9/6/2025 3:00:00 PM,9/6/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1339.158,True
9/6/2025 4:00:00 PM,9/6/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1441.002,True
9/6/2025 5:00:00 PM,9/6/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1558.418,True
9/6/2025 6:00:00 PM,9/6/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1641.534,True
9/6/2025 7:00:00 PM,9/6/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1677.509,True
9/6/2025 8:00:00 PM,9/6/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1743.907,True
9/6/2025 9:00:00 PM,9/6/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1711.271,True
9/6/2025 10:00:00 PM,9/6/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1633.972,True
9/6/2025 11:00:00 PM,9/6/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1569.387,True
9/7/2025 12:00:00 AM,9/6/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1476.362,True
9/7/2025 1:00:00 AM,9/6/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1383.067,True
9/7/2025 2:00:00 AM,9/6/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1296.324,True
9/7/2025 3:00:00 AM,9/6/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1193.740,True
9/7/2025 4:00:00 AM,9/7/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1103.258,True
9/7/2025 5:00:00 AM,9/7/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1035.615,True
9/7/2025 6:00:00 AM,9/7/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,988.778,True
9/7/2025 7:00:00 AM,9/7/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,945.590,True
9/7/2025 8:00:00 AM,9/7/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,924.257,True
9/7/2025 9:00:00 AM,9/7/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,916.578,True
9/7/2025 10:00:00 AM,9/7/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,928.437,True
9/7/2025 11:00:00 AM,9/7/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,932.391,True
9/7/2025 12:00:00 PM,9/7/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,984.145,True
9/7/2025 1:00:00 PM,9/7/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1029.158,True
9/7/2025 2:00:00 PM,9/7/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1039.034,True
9/7/2025 3:00:00 PM,9/7/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1038.489,True
9/7/2025 4:00:00 PM,9/7/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1018.660,True
9/7/2025 5:00:00 PM,9/7/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,983.311,True
9/7/2025 6:00:00 PM,9/7/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,968.323,True
9/7/2025 7:00:00 PM,9/7/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,997.186,True
9/7/2025 8:00:00 PM,9/7/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1011.706,True
9/7/2025 9:00:00 PM,9/7/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1087.828,True
9/7/2025 10:00:00 PM,9/7/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1129.482,True
9/7/2025 11:00:00 PM,9/7/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1146.859,True
9/8/2025 12:00:00 AM,9/7/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1136.154,True
9/8/2025 1:00:00 AM,9/7/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1074.769,True
9/8/2025 2:00:00 AM,9/7/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,993.066,True
9/8/2025 3:00:00 AM,9/7/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,919.633,True
9/8/2025 4:00:00 AM,9/8/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,858.186,True
9/8/2025 5:00:00 AM,9/8/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,813.872,True
9/8/2025 6:00:00 AM,9/8/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,785.434,True
9/8/2025 7:00:00 AM,9/8/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,769.616,True
9/8/2025 8:00:00 AM,9/8/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,773.715,True
9/8/2025 9:00:00 AM,9/8/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,814.382,True
9/8/2025 10:00:00 AM,9/8/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,878.188,True
9/8/2025 11:00:00 AM,9/8/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,894.916,True
9/8/2025 12:00:00 PM,9/8/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,850.038,True
9/8/2025 1:00:00 PM,9/8/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,796.991,True
9/8/2025 2:00:00 PM,9/8/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,727.433,True
9/8/2025 3:00:00 PM,9/8/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,643.492,True
9/8/2025 4:00:00 PM,9/8/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,629.649,True
9/8/2025 5:00:00 PM,9/8/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,666.399,True
9/8/2025 6:00:00 PM,9/8/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,730.516,True
9/8/2025 7:00:00 PM,9/8/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,838.810,True
9/8/2025 8:00:00 PM,9/8/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,984.398,True
9/8/2025 9:00:00 PM,9/8/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1121.957,True
9/8/2025 10:00:00 PM,9/8/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1184.108,True
9/8/2025 11:00:00 PM,9/8/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1175.228,True
9/9/2025 12:00:00 AM,9/8/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1145.590,True
9/9/2025 1:00:00 AM,9/8/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1065.810,True
9/9/2025 2:00:00 AM,9/8/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,974.712,True
9/9/2025 3:00:00 AM,9/8/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,890.738,True
9/9/2025 4:00:00 AM,9/9/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,829.190,True
9/9/2025 5:00:00 AM,9/9/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,791.834,True
9/9/2025 6:00:00 AM,9/9/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,771.994,True
9/9/2025 7:00:00 AM,9/9/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,761.350,True
9/9/2025 8:00:00 AM,9/9/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,774.953,True
9/9/2025 9:00:00 AM,9/9/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,813.105,True
9/9/2025 10:00:00 AM,9/9/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,880.042,True
9/9/2025 11:00:00 AM,9/9/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,883.707,True
9/9/2025 12:00:00 PM,9/9/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,832.250,True
9/9/2025 1:00:00 PM,9/9/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,762.536,True
9/9/2025 2:00:00 PM,9/9/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,718.336,True
9/9/2025 3:00:00 PM,9/9/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,741.165,True
9/9/2025 4:00:00 PM,9/9/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,785.074,True
9/9/2025 5:00:00 PM,9/9/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,870.767,True
9/9/2025 6:00:00 PM,9/9/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,905.826,True
9/9/2025 7:00:00 PM,9/9/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,962.668,True
9/9/2025 8:00:00 PM,9/9/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,992.633,True
9/9/2025 9:00:00 PM,9/9/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1054.710,True
9/9/2025 10:00:00 PM,9/9/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1104.806,True
9/9/2025 11:00:00 PM,9/9/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1146.949,True
9/10/2025 12:00:00 AM,9/9/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1128.547,True
9/10/2025 1:00:00 AM,9/9/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1075.219,True
9/10/2025 2:00:00 AM,9/9/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,997.836,True
9/10/2025 3:00:00 AM,9/9/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,927.486,True
9/10/2025 4:00:00 AM,9/10/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,875.547,True
9/10/2025 5:00:00 AM,9/10/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,839.164,True
9/10/2025 6:00:00 AM,9/10/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,822.067,True
9/10/2025 7:00:00 AM,9/10/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,814.442,True
9/10/2025 8:00:00 AM,9/10/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,825.783,True
9/10/2025 9:00:00 AM,9/10/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,868.828,True
9/10/2025 10:00:00 AM,9/10/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,950.014,True
9/10/2025 11:00:00 AM,9/10/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,982.841,True
9/10/2025 12:00:00 PM,9/10/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1010.141,True
9/10/2025 1:00:00 PM,9/10/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,998.584,True
9/10/2025 2:00:00 PM,9/10/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,997.091,True
9/10/2025 3:00:00 PM,9/10/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,977.999,True
9/10/2025 4:00:00 PM,9/10/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,960.649,True
9/10/2025 5:00:00 PM,9/10/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1006.846,True
9/10/2025 6:00:00 PM,9/10/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1034.222,True
9/10/2025 7:00:00 PM,9/10/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1025.249,True
9/10/2025 8:00:00 PM,9/10/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1049.767,True
9/10/2025 9:00:00 PM,9/10/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1076.510,True
9/10/2025 10:00:00 PM,9/10/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1117.249,True
9/10/2025 11:00:00 PM,9/10/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1146.816,True
9/11/2025 12:00:00 AM,9/10/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1140.084,True
9/11/2025 1:00:00 AM,9/10/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1095.287,True
9/11/2025 2:00:00 AM,9/10/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1012.798,True
9/11/2025 3:00:00 AM,9/10/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,931.843,True
9/11/2025 4:00:00 AM,9/11/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,876.557,True
9/11/2025 5:00:00 AM,9/11/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,841.242,True
9/11/2025 6:00:00 AM,9/11/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,812.629,True
9/11/2025 7:00:00 AM,9/11/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,801.339,True
9/11/2025 8:00:00 AM,9/11/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,799.750,True
9/11/2025 9:00:00 AM,9/11/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,840.467,True
9/11/2025 10:00:00 AM,9/11/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,908.479,True
9/11/2025 11:00:00 AM,9/11/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,922.862,True
9/11/2025 12:00:00 PM,9/11/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,912.444,True
9/11/2025 1:00:00 PM,9/11/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,886.320,True
9/11/2025 2:00:00 PM,9/11/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,872.216,True
9/11/2025 3:00:00 PM,9/11/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,848.300,True
9/11/2025 4:00:00 PM,9/11/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,875.387,True
9/11/2025 5:00:00 PM,9/11/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,939.259,True
9/11/2025 6:00:00 PM,9/11/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1031.704,True
9/11/2025 7:00:00 PM,9/11/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1131.084,True
9/11/2025 8:00:00 PM,9/11/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1212.132,True
9/11/2025 9:00:00 PM,9/11/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1290.228,True
9/11/2025 10:00:00 PM,9/11/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1323.405,True
9/11/2025 11:00:00 PM,9/11/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1310.971,True
9/12/2025 12:00:00 AM,9/11/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1268.135,True
9/12/2025 1:00:00 AM,9/11/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1180.707,True
9/12/2025 2:00:00 AM,9/11/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1078.522,True
9/12/2025 3:00:00 AM,9/11/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,977.271,True
9/12/2025 4:00:00 AM,9/12/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,898.800,True
9/12/2025 5:00:00 AM,9/12/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,846.443,True
9/12/2025 6:00:00 AM,9/12/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,816.355,True
9/12/2025 7:00:00 AM,9/12/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,795.700,True
9/12/2025 8:00:00 AM,9/12/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,798.557,True
9/12/2025 9:00:00 AM,9/12/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,837.336,True
9/12/2025 10:00:00 AM,9/12/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,896.608,True
9/12/2025 11:00:00 AM,9/12/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,909.904,True
9/12/2025 12:00:00 PM,9/12/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,886.975,True
9/12/2025 1:00:00 PM,9/12/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,837.304,True
9/12/2025 2:00:00 PM,9/12/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,804.309,True
9/12/2025 3:00:00 PM,9/12/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,808.981,True
9/12/2025 4:00:00 PM,9/12/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,867.926,True
9/12/2025 5:00:00 PM,9/12/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,980.953,True
9/12/2025 6:00:00 PM,9/12/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1078.162,True
9/12/2025 7:00:00 PM,9/12/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1181.168,True
9/12/2025 8:00:00 PM,9/12/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1268.777,True
9/12/2025 9:00:00 PM,9/12/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1316.015,True
9/12/2025 10:00:00 PM,9/12/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1311.304,True
9/12/2025 11:00:00 PM,9/12/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1282.554,True
9/13/2025 12:00:00 AM,9/12/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1246.528,True
9/13/2025 1:00:00 AM,9/12/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1179.337,True
9/13/2025 2:00:00 AM,9/12/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1100.232,True
9/13/2025 3:00:00 AM,9/12/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,996.530,True
9/13/2025 4:00:00 AM,9/13/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,921.644,True
9/13/2025 5:00:00 AM,9/13/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,865.940,True
9/13/2025 6:00:00 AM,9/13/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,830.228,True
9/13/2025 7:00:00 AM,9/13/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,813.298,True
9/13/2025 8:00:00 AM,9/13/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,808.790,True
9/13/2025 9:00:00 AM,9/13/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,819.720,True
9/13/2025 10:00:00 AM,9/13/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,838.590,True
9/13/2025 11:00:00 AM,9/13/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,842.339,True
9/13/2025 12:00:00 PM,9/13/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,845.355,True
9/13/2025 1:00:00 PM,9/13/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,820.616,True
9/13/2025 2:00:00 PM,9/13/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,799.755,True
9/13/2025 3:00:00 PM,9/13/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,816.391,True
9/13/2025 4:00:00 PM,9/13/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,872.952,True
9/13/2025 5:00:00 PM,9/13/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,969.943,True
9/13/2025 6:00:00 PM,9/13/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1048.865,True
9/13/2025 7:00:00 PM,9/13/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1126.682,True
9/13/2025 8:00:00 PM,9/13/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1243.525,True
9/13/2025 9:00:00 PM,9/13/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1328.352,True
9/13/2025 10:00:00 PM,9/13/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1329.621,True
9/13/2025 11:00:00 PM,9/13/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1284.970,True
9/14/2025 12:00:00 AM,9/13/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1229.741,True
9/14/2025 1:00:00 AM,9/13/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1162.114,True
9/14/2025 2:00:00 AM,9/13/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1086.210,True
9/14/2025 3:00:00 AM,9/13/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1013.066,True
9/14/2025 4:00:00 AM,9/14/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,937.193,True
9/14/2025 5:00:00 AM,9/14/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,882.070,True
9/14/2025 6:00:00 AM,9/14/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,849.689,True
9/14/2025 7:00:00 AM,9/14/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,827.046,True
9/14/2025 8:00:00 AM,9/14/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,819.291,True
9/14/2025 9:00:00 AM,9/14/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,826.858,True
9/14/2025 10:00:00 AM,9/14/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,837.099,True
9/14/2025 11:00:00 AM,9/14/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,839.228,True
9/14/2025 12:00:00 PM,9/14/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,846.502,True
9/14/2025 1:00:00 PM,9/14/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,838.272,True
9/14/2025 2:00:00 PM,9/14/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,847.301,True
9/14/2025 3:00:00 PM,9/14/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,875.338,True
9/14/2025 4:00:00 PM,9/14/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,959.761,True
9/14/2025 5:00:00 PM,9/14/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1071.947,True
9/14/2025 6:00:00 PM,9/14/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1168.240,True
9/14/2025 7:00:00 PM,9/14/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1271.795,True
9/14/2025 8:00:00 PM,9/14/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1348.345,True
9/14/2025 9:00:00 PM,9/14/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1395.839,True
9/14/2025 10:00:00 PM,9/14/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1376.720,True
9/14/2025 11:00:00 PM,9/14/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1345.100,True
9/15/2025 12:00:00 AM,9/14/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1299.525,True
9/15/2025 1:00:00 AM,9/14/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1193.682,True
9/15/2025 2:00:00 AM,9/14/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1091.810,True
9/15/2025 3:00:00 AM,9/14/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1000.589,True
9/15/2025 4:00:00 AM,9/15/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,914.607,True
9/15/2025 5:00:00 AM,9/15/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,864.956,True
9/15/2025 6:00:00 AM,9/15/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,830.977,True
9/15/2025 7:00:00 AM,9/15/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,817.846,True
9/15/2025 8:00:00 AM,9/15/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,822.542,True
9/15/2025 9:00:00 AM,9/15/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,867.823,True
9/15/2025 10:00:00 AM,9/15/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,925.537,True
9/15/2025 11:00:00 AM,9/15/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,954.458,True
9/15/2025 12:00:00 PM,9/15/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,930.912,True
9/15/2025 1:00:00 PM,9/15/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,904.136,True
9/15/2025 2:00:00 PM,9/15/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,892.723,True
9/15/2025 3:00:00 PM,9/15/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,933.069,True
9/15/2025 4:00:00 PM,9/15/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,957.470,True
9/15/2025 5:00:00 PM,9/15/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1028.192,True
9/15/2025 6:00:00 PM,9/15/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1071.227,True
9/15/2025 7:00:00 PM,9/15/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1142.224,True
9/15/2025 8:00:00 PM,9/15/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1221.941,True
9/15/2025 9:00:00 PM,9/15/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1272.521,True
9/15/2025 10:00:00 PM,9/15/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1281.288,True
9/15/2025 11:00:00 PM,9/15/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1286.632,True
9/16/2025 12:00:00 AM,9/15/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1250.834,True
9/16/2025 1:00:00 AM,9/15/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1157.578,True
9/16/2025 2:00:00 AM,9/15/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1061.737,True
9/16/2025 3:00:00 AM,9/15/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,980.089,True
9/16/2025 4:00:00 AM,9/16/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,901.767,True
9/16/2025 5:00:00 AM,9/16/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,866.174,True
9/16/2025 6:00:00 AM,9/16/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,836.508,True
